264.3,7.2
261.6,8.7
268.1,8.5
259.5,9.2
279.9,9.8
267,10
281,9.8
280.8,9.6
263.8,9.2
277.2,10.5
252.6,8.9
241.6,10.9
252.1,10.8
243.3,10.4
267.3,10.5
244,12.1
249.5,11.4
253,11.4
260,11.6
272.3,11.6
249,11.7
256.5,11.2
255,11.5
255.8,12.5
261,12.7
251.1,13
259.4,12.5
253.3,12.1
273.7,12.7
254.6,13
264.7,10.5
265.7,10.3
279.1,12.3
267.4,13.3
270.1,14
281.5,12.3
269.8,12.4
261.7,14
268.1,12.8
265.3,13.8
267.3,10.7
259.7,13.7
279.2,11.8
257.5,12.6
263,12.7
277.8,13.2
251.1,12.8
250.2,12.5
254.8,14.5
256.8,15.6
278.3,14.4
265.4,13.4
303.3,14.1
297,14.3
323.3,10.6
318.6,7.3
299.6,7.5
324.1,7.9
307.2,7.7
306.8,8.3
323.2,8.3
302.6,7.9
324.4,8.2
307.5,8.3
296.5,8.7
306,10.1
325.9,10.2
310.1,10.9
323.9,10.3
322.7,10.3
311.4,7.9
291.1,8.6
304.4,8.7
289,9.4
297.7,9.4
293,10.7
292,10.5
307.8,10.1
282.7,12.5
311.2,10.5
292.3,10.9
306.2,10.9
291.9,11.8
290.8,12.3
293.2,10.6
288.3,9.5
287.3,8.5
305.7,8.3
300.9,8.6
332.2,7.5
305,7.3
301.6,7.3
314.4,6.8
302.2,7.7
316.1,7
298.5,6.1
296.2,7.3
303.5,7.6
287,7.4
279.1,7.3
279.6,8.6
289.8,9.3
288.6,8.3
296.4,8.8
302.4,7.5
305.6,7.6
299.3,5.8
323.1,5.6
310.3,4.9
314.9,4.8
326.5,4.1
298.3,3.5
292.2,3.2
310.2,3.1
285,3.5
303.5,2.9
292.4,4.6
289.4,3.7
265.7,3.2
272.3,3.9
290.8,4.3
300.2,5.6
285.1,3.1
306.8,2.5
278.5,3.4
254.1,3
269,3.8
281.5,3.8
279.1,4.4
280,5
274.2,4.5
287.9,5.3
79,3.2
82.4,3.6
64.1,3.2
81.1,3.5
76,3.2
93.3,2.7
91.2,2.7
103.3,1.9
117.6,1
158,1.3
133.4,0.5
207.5,1.2
271.2,0.6
287.6,1.4
315.7,1.1
0.7,1.2
285.7,1.3
250.6,2.6
276.5,2.3
268.5,3
247.4,1.8
264.8,3.1
234.8,3
237.7,2.2
262.8,2.9
279,2.2
212.9,1.7
256.4,2
200.3,1.4
215.2,1.4
228.6,2.2
224.4,1.6
215.3,1.5
308.8,1.7
271.7,1.3
296,1.7
210.7,1.3
254.6,1.6
286.1,1.8
264.7,1.8
295.7,1.8
273,1.7
273,4.7
265.6,4.8
247.6,5.8
248.7,6.3
271.6,4.4
257.8,6.3
276.4,6.6
251.5,6.1
267.5,6.4
263.7,5.3
281.7,5.3
241.6,6.5
258,5.9
261.6,6
244.7,6.8
263.5,7.7
253.4,6.1
247.7,6.4
266,5.1
273.3,6.5
255.6,5.3
270.8,6.2
258.3,3.8
270.7,6
274.5,2.6
261.8,4.1
270.9,5.2
287,5.5
273.5,6.3
289.3,6.1
285.7,4.7
298.3,5.1
283.5,4.9
295.8,5.3
303.4,4.4
284.4,4.6
299.7,3.4
296.9,4.8
298.1,3.3
297.2,4.5
282.7,4.2
297.8,5.1
287.5,4.7
310.7,5.2
303.7,5.2
293.7,3.6
313.3,3.5
313.9,3.1
312.5,3.3
322.2,2.9
356.6,1.6
16.1,1.5
354,2
7.2,1.8
64.3,1.5
27.1,1
321.5,1.4
58.5,1.1
125.6,1.2
293.3,2.2
299.6,2.3
265.2,2.5
277.2,2.8
266.3,2.6
246.3,2.5
273.8,2.7
281.7,2
280,1
263.4,1.9
308.5,1.4
266.1,1.7
265.4,1.8
269.1,2.4
290.7,2.4
268.7,2.1
227.7,1.7
224.7,2.2
255.7,2
276.1,2
230.2,1.8
302.4,1.9
273.5,2.3
273.4,2.2
265.4,2.2
275.8,2.2
299.5,2.1
229.1,1.4
224,1.7
268.1,2
291.5,2
227.3,2.1
263.5,4.3
224.1,3.6
231.3,4.3
260.3,4.7
233.4,5.1
241.8,4.3
249.2,4.6
238.9,4.9
222.4,4.4
238.5,4.2
233.9,4.4
259.6,5.5
240,5.2
262.3,6.2
235.6,5.9
250,5.7
246,5
257.5,5.6
262.2,5.2
278.4,4.8
255.7,4.3
265.2,4.7
267.2,3.7
246.8,4
268.2,4.8
244.9,3.4
252.6,2.5
229.6,3.4
235.3,3.7
253.6,3.3
277,2.7
250.7,3.7
260.7,3.7
254.3,3.7
259.5,2.7
256.5,2.8
249.2,2.4
263.8,2.9
257.6,2.4
254.8,3.1
265.8,3.1
272.9,2.5
252.8,3.2
266.4,3.1
279.9,3.3
165.8,1.9
254.1,0.8
205.2,0.8
281.7,0.9
200.2,0.8
197.1,1
228,1.1
181.9,2.4
162.9,1.1
118.8,1.3
153,2.1
165.5,2.5
168.1,2.1
175.7,3
117,1.6
179.1,3.3
167.8,1.8
140.6,1.7
173,2.2
186.7,1.9
186.2,3
181.9,2.2
163,4.4
155,4.7
161.8,4.4
181.6,3.5
185.5,4.1
164.8,3.1
162.1,3.5
151.1,4.5
144.2,1.9
133.9,6.2
114,4
117.1,8.5
95.4,5
101.2,6
102,5.2
125.3,4
118.8,4.4
127.6,3.3
101,5.4
111.7,4.4
100.5,5.2
101.2,6.3
106.8,3.6
134,4.7
112.9,7
100.3,6
106.3,6.4
108.7,7.3
104.7,5.4
114.2,6.9
105.7,5.3
119.7,4.6
122,5.6
108,5.9
105.8,5.9
106.1,6.8
112.9,7.3
107.3,7.4
99.3,5.6
108,6.3
122.2,6.3
94.4,6.1
92.5,5.2
81.8,5.7
85.7,7.8
95.5,8.7
93.5,8.5
99,9.7
113.1,9
95.3,8.2
115,8.2
95.8,10.1
116.2,8.7
94.4,10.8
94.4,11
116.2,9.8
114.2,10.6
110.1,10.9
105.1,11.3
92.6,11.7
93.3,10.6
88.1,11.8
97.6,11.2
93.8,11.3
88.8,10.1
116.1,11
92.8,11.7
90.5,11.2
102.4,10.7
102.8,9.3
96.1,10.7
110,11
96.9,10.7
92.8,9.1
93.7,12.1
91.3,10.2
116.2,10.1
117.1,9
91.9,10.8
97.2,10.7
115.4,9.9
93.1,9.8
98.9,11.7
101.1,10.1
88.9,9.2
111.2,10.1
93.2,10.2
92.9,9.7
100.1,9.6
98.7,9.4
112.5,8.6
89.9,9.9
90.9,5.9
95.9,4.1
96.9,4.1
112.4,3
90.2,4.1
108.7,4.3
97.2,3.7
88.7,4.5
94.1,5.3
90,4.6
94.8,4.4
98,4.5
88.1,5.8
86.8,5.8
89.4,6.3
94.9,5.9
90.5,5.6
110.3,5.6
87.7,5.7
85.5,6.1
102.3,6.7
100.9,5.5
78.8,5.3
81.6,7.3
87.1,6.4
82.1,8.3
102,6.1
99,5.1
70.6,6.6
75.2,6.5
75.6,6.6
69.9,6.6
79.5,7.3
97.1,5.6
76,7.7
80.9,6.3
85.1,6.8
83.5,8.3
100.6,6.2
99.9,5.5
76.1,5.4
91.5,4.5
68.3,4.3
93.4,4.1
74.1,4.5
79.5,5.4
89.1,6.7
101.6,5.6
78.1,6
91.8,6.5
107.3,5.6
113.6,4.1
108.2,4.9
103,4.9
77.6,3
97.7,4.4
62.6,3.1
69.4,3.6
69.6,3.8
76.4,4.7
78.7,3.9
88.8,4.7
104.9,3.2
91.3,3.7
96.5,3.4
92.2,3.9
114.4,4
101.3,4.8
95.7,3.7
110.6,3.6
118.9,3.6
80.8,3.3
91,2.9
97.6,5.4
118.4,5.1
96.9,4.6
88.3,6.3
121.2,5.2
121.3,5.5
94,4.3
101.4,4.8
87.5,4.3
116.3,3.5
87,4.1
85.9,5.5
93.5,5.6
101.6,4.3
84.2,5.8
102.8,6
157.6,4.1
146.8,4.2
169.2,4.2
165.5,3.4
112,3.5
126.3,4
102.6,3.9
111.5,4.6
145.8,3.9
94.8,5
157.4,3.4
128.1,4.9
135.1,3.8
133.6,3.6
122.3,4.4
142.3,3.1
129.4,2.8
79.2,4.2
315.8,2.9
352.7,3.1
316.5,2.9
350.6,3
320.9,3.2
333.2,3.9
338.7,3
333.3,2.5
324.6,2.4
337.1,2.7
356.1,2.5
340.9,2.9
292.4,2.8
270.3,2.2
294.2,2.8
271.9,2.6
297,2.6
321.5,2.4
276,2.9
263.8,2.6
219.6,2.4
276.9,2.9
299.3,2.5
268.1,3.9
276.3,3.5
259.4,3.9
285,4.4
279.7,3.5
298.6,4.3
300.7,4.6
283.5,5.9
290.3,6.1
300.7,6.2
280.9,6.9
265.4,6.7
259.5,7.9
298.6,5
293.7,7.1
288.4,7.4
284,6.3
302.6,7.4
282.1,6.9
281.8,7.2
275.4,7.4
281.7,7.2
270.8,7.3
279,7.5
291.6,7.8
266.8,7.7
278.5,7.4
274.7,7.2
287.8,6.2
281,6.6
285.5,7.4
263.6,6.6
276.1,5.8
281.8,5.3
286.7,6.9
279,6.1
288.4,6.5
290.5,5.1
284.2,4.5
272.7,5.5
293.5,5.4
295.1,5.1
290,4.6
273.8,4.3
266.1,3.5
296.5,4
317.3,5.4
299.5,3.3
284.7,2.3
282.8,1.6
299.2,1.3
271.2,1.6
323.3,2.7
316.1,2.4
337.4,1.9
314.7,2.8
342.6,2.2
325.1,3.3
326.7,1.9
350.8,2.8
354.6,2.9
55.2,1.9
51.2,2.3
139.5,2.4
49.1,2
67.3,2.1
108.4,1.9
12.8,1.9
23.8,1.6
357.3,4
358.9,1.9
12.1,2.9
344.8,3.2
355.7,3.1
19.6,2.4
27,2.4
29.7,2.6
58.4,2
43.9,1.8
40.8,2.1
94.3,1.6
40.5,3.1
34.7,2.9
88.2,2
48.3,1.9
96.4,1.9
18,1.8
12.7,2.2
60.3,1.1
66.9,1.5
79.9,1.6
66,1.5
64.7,1.6
46.7,1.8
65.2,1.9
83.8,1.5
46,2.3
84.7,2.8
84.6,3.4
74.4,3
48.9,3
71.1,2.9
57.6,2.6
66.4,3.7
77.6,2
90,2.2
87,2.6
118.3,2
115,3.1
127.6,3.8
125.9,4
100.3,3.2
136,1.7
107.5,2.8
65.9,2
355.9,1.4
43.8,1.8
324.8,1.9
312.7,2.3
343.6,1.6
18,1.3
72.9,1.7
95.3,1.7
97.6,1.9
90.3,3
96.6,3.5
91.8,3.7
83,3.8
102.3,4.2
118.5,3.7
113.3,3.4
91.2,4.8
112.5,3.7
110.8,2.9
101.4,4.4
100.8,4.1
102.7,3.8
111.1,4
131.5,4.1
103.5,3.8
129.9,4.1
106.3,4.7
129.2,5.4
97.2,5.7
102.8,6.4
103.6,6
109,6.1
92.1,6.3
93.9,5.2
111,5.5
114.1,5
116.3,5
120.4,6.3
115.1,4.4
95,6.3
90.7,6.6
93.7,7.4
133.7,7.1
139.9,6.3
126.1,6
129.1,7
122.2,5.9
120.4,6.6
136.7,6.7
122.6,6.7
108,6.4
134.8,6.5
122.5,7
116.4,6.7
129.8,6.9
123.3,7.8
117.3,7.6
141.4,7.9
132.8,8.3
121.1,7.6
129.7,7.9
129.7,7.1
102.2,5.7
97.4,7.1
116.3,6.2
127.3,7.8
91.3,8.1
109.1,7.3
83.9,8.8
120.6,7.7
84.4,7.6
87.3,7.5
91,8.1
110.1,7.2
108.4,4.6
92.6,7.5
114.1,6.8
97.6,7.4
90.3,6.9
113.8,6.6
92.4,7.6
114.6,7
92.8,6.9
93.1,7.5
91.8,8.2
98.3,6.9
88.5,6.9
110.1,10.3
89,11
98.5,10.5
92.6,11.4
90.7,11
102.6,8.6
104.1,9
80.3,5.7
100.8,9
101.9,8
104.4,9.6
86.6,6
104.3,8.7
73.6,8
83.5,7.1
86.3,6.5
102.6,6.1
95.1,4.9
86.4,5.2
98.4,7.4
107.2,5.7
121.1,6.5
125.8,7
121.3,5.1
97.8,6.5
94.2,5.4
93,7.5
82.7,7
88.5,7.7
82.5,7.2
103.7,8.9
96.4,7.1
96.8,10.8
96.3,8.7
91.1,10.8
100.8,9.7
112.2,8.4
95.5,6.9
95.3,6.8
96.1,6.5
85.6,7.1
97.6,6.1
104.9,9
91.6,6.1
82.1,7.3
118.5,4.4
99.9,5.8
114.1,5.2
115.7,5.8
102.6,4.4
111.3,6.3
99.1,7.2
109.1,6.4
92.8,8
93.4,8.1
102,7.8
103.8,6
91.7,8
104.9,5.3
90.3,8.6
97.7,7.2
98.6,7.4
87.1,8.8
94.7,7.6
88.8,8.5
91.9,8.7
111.7,6.8
94.6,7.1
93.4,9.2
101.2,10.3
102.3,10.3
92,10.5
90.1,11.3
109.7,9.5
94.6,10.1
104.2,9.2
116.2,10.4
117.6,10.1
129.6,10.1
111.9,10.9
117,10.8
105.3,9.7
116.3,11.6
111.2,10.1
116.9,9.7
114.3,11.2
92.9,11.9
99.4,9.1
113.2,11
100.3,10.8
91.6,9.7
99.8,9.4
99.1,7.5
86,10.3
112.9,6.6
89.5,9.7
97.2,8.4
91.9,9.6
83.4,10.3
82.3,11.5
99.1,10.6
105,11.4
134.1,2.3
182.3,3.6
172.3,3.7
234.3,3.1
212.8,3.7
230.9,3.5
207.4,3.4
205.2,3.5
265.1,4.7
245,3.6
238.2,3.7
221.2,3.9
256,3.7
241,3.4
251,4.1
236.3,4.9
240.7,4.8
257.8,5.4
241.9,4.4
258,4.7
248.5,5.8
246.7,4.5
248.9,4.5
259.3,5.5
244.5,4.8
260.8,5.5
239.3,4.9
255.2,4.9
259.3,5.6
244.5,5
248.6,5.6
256.9,6
235.6,5
259.9,5.3
250.6,5.4
248.9,5.4
267,4.9
248.3,4.7
262.1,4.2
271.3,5.1
252.4,5
264.5,5.2
265.9,4.6
254,4.9
248.9,4.1
267.4,5.4
259.4,4.2
262.2,4.7
288.6,5.1
270.7,4.5
294.4,4.5
259.7,4.2
269.1,3.5
267.1,3.3
257.4,3.1
258.2,3.5
278.6,3.8
276,4.6
298.8,4
298,3.9
304.5,3.2
306.1,2.9
301.9,4.6
293.1,2.8
294.5,2.6
294.4,3.2
288.2,3.6
302.2,4.4
308.7,3.6
307.3,4.2
310,4.6
319.1,2.3
320.6,2
308,1.6
307,1.4
237.6,1.3
251.1,1.9
271,2
276.6,1.7
276.7,2.3
273,1.8
268.2,1
232.2,1.6
332.1,1.2
164.9,1.5
229.5,1.8
190.7,1.8
204.7,1.9
192.5,1.7
198.1,1.6
267.3,1.4
254.5,1.2
210.6,1.1
191.4,1.1
251.5,1.8
62.8,0.9
102.5,1.5
239.2,1.2
265,2.4
153.5,1.3
267.4,2.4
223.9,1.8
185.8,1.4
253.4,7.2
227.5,6.1
236.6,6.2
248.3,6.2
229.8,6.7
269.2,6.8
245.7,6.4
263.4,6.7
232.9,6.1
257.8,6.9
258.3,6.2
252,5.9
258,6
238.8,5.8
249.9,4.9
261.4,5.5
249.3,5.6
259.1,5
250.4,5
259.8,4.3
258.9,4.4
242,3.9
269.8,3.9
260.2,3.5
263.4,3.9
244.5,4.1
261.8,4.5
252.3,4
258.3,4
264.3,3
249.5,3.9
261.3,4.1
268.6,4.4
266.3,3.9
263.9,3.7
283.2,3.8
286.7,3.5
275.6,3.2
271.5,3.6
259.7,2.6
266.6,2.9
263,2.6
252.4,2.7
237.4,2.2
253.9,2.5
235,1.8
245.1,1.8
322.3,0.8
245.1,1.9
233.8,2.1
240.1,1.4
185,1.9
190.4,2.6
158.5,1.7
178.2,2.3
145.2,1.4
150.5,1.6
129.1,1.6
145.1,1.8
202,1.8
166.3,1.5
202.4,1.5
111.6,2.1
112,2.2
117.1,2.8
128.4,2.8
135.7,2.7
119.4,2.7
130,2.8
145.1,2.2
129.6,2.7
117.1,2.5
177.3,2.2
119.9,2.3
184.3,1.8
109.9,2.6
113.2,2.7
160.5,2.5
180,2.3
125.3,2.9
122.1,2.4
140.3,2.5
118.8,2.8
122.6,3
110.5,2.8
120.4,2.6
144.8,2.5
159.4,2.9
176.8,2.9
290.6,6.7
291.7,6.5
279.3,5.2
284.8,5.3
287.1,4.7
296.9,4.4
293.7,3.9
267.9,3.6
260.5,3.4
297.4,3.4
291.9,3.5
300.2,3.6
288.2,3.5
306.2,3.7
320.9,2.8
314.7,3.4
310.6,3.6
318.7,3.8
346.6,2.7
330.4,3.3
339.2,3.4
348.2,3.1
9,3.8
289.5,3.1
310,2.4
299,2.8
325.1,2
315.8,1.8
298.9,1.4
311.4,1.7
199.5,0.6
7.9,1.1
338.5,3.3
354.1,2.9
338.7,2.2
344.7,2.7
334.8,2.2
352.6,2.9
344.7,2
326.8,2.5
327.2,2.7
335.2,2.8
317.7,2.5
317,2.6
338,3.4
328.6,1.4
309.6,1.7
340.5,1.8
322.4,1.7
350.5,2.6
344.4,4.1
338.8,3.1
333.5,3.2
331.6,3.2
346.6,2
347.7,1.8
330.8,3
311.9,2.1
333.3,2.9
310.5,2.4
339.2,2.4
328.6,2.2
329.9,2.3
331.7,2.9
342.8,3.6
8.6,3.2
325.3,4.1
343.7,3.6
1.1,3
327.1,3.6
355.3,3.4
335.9,3.8
355.7,4
330,5.7
322.3,5
333.8,5.1
323.8,5.4
321.6,5.2
309.3,5.3
307.7,6
331.6,5.2
325,5.8
306.8,6
317.1,6.8
332.5,6.2
317.2,5.9
315.8,5.9
309.1,5.1
309.1,5.4
